codigo_interno,nome,unidade,quantidade_atual,tipo_controle,categoria,empresa
MAT-0731,Caps 75,un,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0732,Latas Látex18l (Verificar Cor),un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0733,Latas Látex Branco 18L,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0734,Lata Massa Corrida Pva,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0735,Gesso,kg,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0736,Folha de Lixa 120,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0737,Lata de Esmalte Branco,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0738,Tinner,L,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0739,Rolo de Lá,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0740,Rolo de Espuma,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0741,Cabo de Pintura,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0742,"Pincel 3""",un,15.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0743,Cabo Extensor,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0744,Fita Crepe,un,22.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0745,"Aço Ca50 8,0 Mm",un,93.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0746,Pad Mouse,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0747,Mouse sem Fio,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0748,Pasta Sanfona,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0749,Corretivo Fita 3M,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0750,Pad Mouse Slim,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0751,Fita Crepe 18X45,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0752,"Caneta Esf ,7Vn Compactor",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0753,Chapa de Aluminio Luminaria,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0754,Plug Rosca,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0755,Espelho 4X2 Saida,un,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0756,Parafusadeira Vonder com Bateria e Maleta 20V,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0757,SERRA MARMORE 220V MAKITA 4100NH2Z,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0758,SERRA CIRCULAR 7,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0759,"ESMERILHADEIRA 4 ½""",un,13.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0760,MARTELETE ROMPEDOR 220V,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0761,Tesoura Aviador Prescorte,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0762,Desemp Aço Dentada 10X24cm,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0763,Prego Gerdau 17X21 Pct 1Kg,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0764,Sarrafo 5Cm 3M Pinus,un,30.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0765,Porta Lida Mescla 80e Completa,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0766,"Abrac Nylon Br Perkon 7,6X300",un,150.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0767,Parafuso Auto Brocante 8X1,un,300.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0768,"Disco Serra Ciircular 7,1/4X2",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0769,Trena Transparente 80,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0770,Parafuso P Telha 150Mm,un,30.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0771,Lixa Agua Tigre 100,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0772,Prego Gerdau 15X15 Pct 1K,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0773,Prego Gerdau 22X48 Pct 1K,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0774,Roldana Foco Nº 14,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0775,Marreta Tenace 1 Kg,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0776,Talhadeira Aço Redonda 1/2X12,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0777,Corrente Galvanizada 8Mm,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0778,Corda Bram Color 14Mm (70M),un,30.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0779,Corda Tipo Bombeiro Trançada,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0780,Arame Galvanizado 14Kg,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0781,Fita Solo Demarcação 48X14m,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0782,Ponteira Philips Dupla 110Mm,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0783,Disco Corte Starrett 4.1/2X3,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0784,Boquete Canhão Magnético 1/4,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0785,Boquete Canhão Magnético Ferja 8Mm,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0786,Boquete Canhão Magnético Ctpohr 10M,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0787,Parafuso Brocante 6X1,un,200.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0788,Gesso Rapido 1Kg Sampaflex,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0789,Parafuso P Telha 5/16X110mm,un,48.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0790,Broca Aço Irwin 6Mm,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0791,Broca Aço Irwin 8Mm,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0792,Fita Grepe Adere 48Mmx50m,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0793,Thinner 900Ml Itaqua,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0794,Prego Gerdau 17X21 Pct 1 Kg,un,9.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0795,Prego Gerdau 18X30 Pct 1Kg,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0796,Rolo Tigre Lã Natural 1316-230,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0797,Suporte P Rolo Pintura 23Cm,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0798,Rolo Tigre Cinza 9Cm,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0799,Bandeja Pintura 23Cm Tigre,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0800,Cantoneira Cromada,un,34.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0801,"SERRA POLICORTE 14""",un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0802,PARAFUSADEIRA,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0803,CORTADOR DE PAREDE 121MM,un,2.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0804,"SERRA CIRCULAR 7¼""- Vonder",un,2.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0805,VENTOSA VIBRATORIA A BATERIA,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0806,SOLDA INVERSORA,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0807,VENTOSA ELETRICA,un,2.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0808,MAQUINA ELETRICA DE CORTE E LIMPEZA DE JUNTAS 100MM,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0809,CORTADOR DE PAREDE 50MM,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0810,Espelho Comum 4Mm - 1300X850,m²,56.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0811,Espelho Comum 4Mm - 600X850,m²,53.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0812,Espelho Comum 4Mm - 1250X850,m²,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0813,Espelho Comum 4Mm - 800X850,m²,66.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0814,Espelho Comum 4Mm - 550X850,m²,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0815,Espelho Comum 4Mm - 850X850,m²,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0816,Espelho Comum 4Mm - 1260X850,m²,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0817,Espelho Comum 4Mm - 700X850,m²,18.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0818,Espelho Comum 4Mm - 380X850,m²,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0819,NOTEBOOK CORE I5 LENOVO (LILIAN),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0820,NOTEBOOK CORE I7 LENOVO (BEATRIZ),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0821,NOTEBOOK LENOVO BRANCO (ISABELA),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0822,Cabo Pp 4X10,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0823,Steck Disjuntor Tripolar 50a,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0824,Conector Generico 25Mm,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0825,Tigre Fita Isolante 20M,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0826,"Cabo Pp 3X2,5mm",un,35.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0827,Flame Blanc Int Bip Simples,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0828,Suporte P/Disj Din P/1dis,un,12.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0829,Steck Disjuntor Tripolar 40a,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0830,Vonder Colher P/Pedreiro 8º Reta Plus,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0831,Linha Oedreiro 100M,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0832,Compel Desempenadeira Plast Corrugada,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0833,Compel Desempenadeira Plast Lisa 18X30,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0834,Tigre Corpo Caixa Sif 150X165x75,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0835,IPHONE (ISABELA),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0836,"TV PHILIPS 60"" (DIRETORIA)",un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0837,TV SAMSUNG,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0838,Broca Rapido Widea 6,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0839,Broca Rapido Widea 8,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0840,Broca Rapido Widea 10,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0841,Broca Rapido Widea 12,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0842,NOTEBOOK SAMSUNG CORE I7 (MARIANA),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0843,GABINETE GAMER AEROCOOL BOLT RGB GABINETE MID TOWER AEROCOOL BOLT RGB (THAIS),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0844,MONITOR PHILIPS (THAIS),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0845,NOTEBOOK SAMSUNG I7 (KELLEN),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0846,MONITOR PHILIS (CAROL),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0847,GABINETE GAMER AEROCOOL BOLT RGB GABINETE MID TOWER AEROCOOL BOLT RGB (CAROL),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0848,SMARTPHONE SAMSUNG GALAXY A05S (MARIANA),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0849,MONITOR PHILIPS (ANDRÉ),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0850,MONITOR PHILIPS (RAFAEL),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0851,MONITOR PHILIPS (MARIANA),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0852,PLOTTER CANON IPF 770,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0853,NOTEBOOK DELL (MYRIÉLLE),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0854,GABINETE GAMER MICRO-ATX (ARTHUR),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0855,MONITOR LG (ARTHUR),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0856,MMONITOR BRX (CATARINE),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0857,SAMSUNG GALAXY S20 FE 5G (CATARINE),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0858,MOUSE AIRY SEM FIO PRETO (CATARINE),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0859,TECLADO (ARTHUR),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0860,MOUSE LETRON COM FIO (MYRIÉLLE),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0861,MOUSE AIRY SEM FIO PRETO (ARTHUR),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0862,TECLADO LETRON (ARTHUR),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0863,NOTEBOOK LENOVO CORE I3 (CATARINE),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0864,Pingadeira (25Cm Largura) 7X16m,m²,25.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0865,"Rufo (10Cm X 20Cm X 0,5)",m,8.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0866,"Rufo (1,5Cm X 0,5Cm X 50Cmx0,5cm)",m,7.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0867,Bucha Plástica 6,un,300.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0868,"Calha 0,43 Corte 35 Branca",un,18.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0869,"Calha 0,43 Corte 40 Branca",un,87.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0870,"Parafuso 4,00 X 40Mm",un,300.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0871,"Telha Galvalume #0,43 Trapezio 40",un,24.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0872,TECLADO BR (CAROL),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0873,MOUSE MULTILASER GAMER COM FIO (CAROL),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0874,TECLADO LETRON (THAIS),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0875,MOUSE E-SPORT COM FIO (THAIS),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0876,MOUSE GAMER XLS COM FIO (MARIANA),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0877,MOUSE GAMER XLS COM FIO (KELLEN),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0878,Selante Acrílico,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0879,"Selador Acrilico 3,6L",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0880,MOUSE COMATEL SEM FIO (ANDRÉ),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0881,MOUSE MULTILASER (RAFAEL),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0882,Pedestal,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0883,TECLADO LOGITECH (ANDRÉ),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0884,TECLADO MULTILASER (RAFAEL),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0885,AR-CONDICIONADO BRITÂNIA (PLANEJAMENTO),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0886,Camiseta Polo Manga Comprida,un,80.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0887,Camiseta Tam Especial,un,25.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0888,Joelho 90 Esgoto 150Mm,un,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0889,Luva Esgoto 150Mm,un,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0890,Barra de Tubo Esgoto 1500Mm,un,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0891,Joelho 45 Soldavel 32Mm,un,33.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0892,Adaptador Curto Soldavel 25X3/4,un,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0893,Bucha de Redução Soldavel 32X25,un,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0894,Lamina de Serra Dn 18,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0895,AR CONDICIONADO COMFEE (SALA DE REUNIÃO),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0896,FRIGOBAR BRASTEMP (SALA DE REUNIÃO),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0897,AR CONDICIONADO PHILCO (RH),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0898,CAFETEIRA NESCAFE DOLCE GUSTO (SALA DE REUNIÃO),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0899,AR CONDICIONADO SPRINGER (FINANCEIRO),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0900,PURIFICADOR ÁGUA E-DUE EQUILIBRIUM GRAFITE IBBL BIVOLT,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0901,AQUECEDOR MONDIAL,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0902,AR CONDICIONADO COMFEE (FELIPE),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0903,Carrinho de Carga Plataforma 300Kg,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0904,"Eva Preto 2Mm Bobina 25M X1,20l Rolo",un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0905,Bobina de Eva,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0906,Bola Bobina Nobuck Marluvas,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0907,Conjunto Cinza Eletricista Nr10 Risco2 Alpv 11,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0908,Botina Segurança Cartom Elastico Bico Composito,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0909,Furadeira Bateria,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0910,Nível a Laser,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0911,Pilhas,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0912,Carregador de Pilhas,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0913,Pasta Plástica de Escritorio,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0914,Caneta Esferográfica Azul,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0915,Papel Sulfite a3,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0916,Caneta Marca Texto,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0917,Grampeador com Caixa de Grampos,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0918,CHALEIRA ELÉTRICA CADENSE,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0919,MICRO-ONDAS PANASONIC 21 LITROS (COZINHA),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0920,"Arquivo Morto Papelão 35X13,3x24,7",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0921,Cx Correspondência Dupla Slim Movel Cristal,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0922,Caneta Esferografica Azul,cx,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0923,Caneta Marca Texto Amarela,cx,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0924,"Clipe Galvan Aço 2,0",cx,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0925,Grampeador Metal Preto,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0926,Grampo para Grampeador Galv. 5000,cx,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0927,Pano Multiuso Azul 25X25cm,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0928,Papel Fotografico Inkjet a4,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0929,Caixa de Papel Sulfite a4 Chamex,cx,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0930,Tesoura Ergonomica Cabo Preto 17Cm,un,28.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0931,FURADEIRA IMPACTO GSB 18V-65 PARAFUSADEIRA 18V BIVOLT BOSCH,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0932,GELADEIRA CONSUL PORTA ÚNICA (COZINHA),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0933,NIVEL A LASER RECARREGAVEL VONDER,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0934,"Caixa D"" Agua",un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0935,Cabo Flexivel Azul,m,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0936,Lona 100,m,100.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0937,Tinta Spray,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0938,TRIPE TELESCOPIO PPARA NIVEL A LASER VONDER,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0939,FILTRO DE ÁGUA POLAR (COZINHA),un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0940,Serrote IRWIN,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0941,Cadeira Fixa Plax Cor: Preta,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0942,BETONEIRA 400 L PRIME 220V,un,1.000,estoque,equipamento_proprio,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0943,Polisil a4,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0944,Calculadora Mesa 12 Dig,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0945,Mouse S/Fio,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0946,Pilha Pequena Alcalina C/2 Duracell,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
